LFQ intensity MCI_003,LFQ intensity MCI_154,LFQ intensity MCI_242,LFQ intensity MCI_219,LFQ intensity MCI_068,LFQ intensity CTRL_019,LFQ intensity CTRL_275,LFQ intensity CTRL_375,LFQ intensity CTRL_351,LFQ intensity CTRL_111,LFQ intensity AD_214,LFQ intensity AD_082,LFQ intensity AD_075,LFQ intensity AD_078,LFQ intensity AD_059,Protein IDs,Protein names,Gene names,Fasta headers
1610603520,1392415488,1769183616,2087014272,1755793664,2114152832,2043658624,1935035904,1479116544,2513490944,2961714944,2513931520,2849257984,1685044736,2276758528,Q96KN2,Beta-Ala-His dipeptidase,CNDP1,sp|Q96KN2|CNDP1_HUMAN Beta-Ala-His dipeptidase OS=Homo sapiens OX=9606 GN=CNDP1 PE=1 SV=4
131143224,139118464,109410272,132199224,153430160,102796736,120955104,134649184,186464224,110809704,91213800,100815824,136521072,95585784,162870032,Q96PD5,N-acetylmuramoyl-L-alanine amidase,PGLYRP2,sp|Q96PD5|PGRP2_HUMAN N-acetylmuramoyl-L-alanine amidase OS=Homo sapiens OX=9606 GN=PGLYRP2 PE=1 SV=1
25604152,16805532,0,28561048,8493760,59443132,19938108,20348526,21058776,55850012,33608308,29218348,35373824,45688400,36371688,Q96PX8,SLIT and NTRK-like protein 1,SLITRK1,sp|Q96PX8|SLIK1_HUMAN SLIT and NTRK-like protein 1 OS=Homo sapiens OX=9606 GN=SLITRK1 PE=1 SV=2
96839248,76937040,125960696,130780544,150592288,112242232,48719996,106343792,133114856,160143216,77666952,140103360,140659216,60753324,63831256,Q96S96,Phosphatidylethanolamine-binding protein 4,PEBP4,sp|Q96S96|PEBP4_HUMAN Phosphatidylethanolamine-binding protein 4 OS=Homo sapiens OX=9606 GN=PEBP4 PE=1 SV=3
1019098176,1238691840,996043072,1202789120,892831808,1543652608,1146607488,1162565248,906083968,1263381120,1703294720,1466306176,1719771008,1844191104,1375822720,Q99435,Protein kinase C-binding protein NELL2,NELL2,sp|Q99435|NELL2_HUMAN Protein kinase C-binding protein NELL2 OS=Homo sapiens OX=9606 GN=NELL2 PE=1 SV=1
0,11367701,13937019,9828937,0,20758006,19680420,22776500,15242073,18750080,0,0,0,0,0,Q99497,Protein deglycase DJ-1,PARK7,sp|Q99497|PARK7_HUMAN Protein/nucleic acid deglycase DJ-1 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=2
97796992,97869768,112114408,83842696,69190792,110807472,112347896,83236064,79284984,135021888,121073224,106331104,101436120,100772600,67592784,Q99574,Neuroserpin,SERPINI1,sp|Q99574|NEUS_HUMAN Neuroserpin OS=Homo sapiens OX=9606 GN=SERPINI1 PE=1 SV=1
30373828,27453094,26888478,35279540,26464006,39217640,20878036,0,0,22549628,38536384,37640540,42029608,56727096,35719044,Q99674,Cell growth regulator with EF hand domain protein 1,CGREF1,sp|Q99674|CGRE1_HUMAN Cell growth regulator with EF hand domain protein 1 OS=Homo sapiens OX=9606 GN=CGREF1 PE=2 SV=2
270647776,178147680,248276160,255852288,310746752,106126112,116234344,110264520,131749448,100761168,59838288,225020992,190523584,230966640,237134768,Q99969,Retinoic acid receptor responder protein 2,RARRES2,sp|Q99969|RARR2_HUMAN Retinoic acid receptor responder protein 2 OS=Homo sapiens OX=9606 GN=RARRES2 PE=1 SV=1
0,0,0,35986752,0,0,32598632,60868724,58400940,0,0,0,47172928,58903180,0,Q99983,Osteomodulin,OMD,sp|Q99983|OMD_HUMAN Osteomodulin OS=Homo sapiens OX=9606 GN=OMD PE=1 SV=1
32213638,34758420,25881872,21716878,18486460,0,29347956,24324710,36617892,23575798,25176062,24944256,25512274,20330868,15883951,Q9BQ16,Testican-3,SPOCK3,sp|Q9BQ16|TICN3_HUMAN Testican-3 OS=Homo sapiens OX=9606 GN=SPOCK3 PE=1 SV=2
0,0,0,0,0,120786400,110098400,138075328,148249840,0,0,0,0,0,0,Q9BQT9,Calsyntenin-3,CLSTN3,sp|Q9BQT9|CSTN3_HUMAN Calsyntenin-3 OS=Homo sapiens OX=9606 GN=CLSTN3 PE=1 SV=1
18456818,24778212,28667410,31155572,23640090,24222580,17702344,24919712,25898982,22702194,25586174,33428178,44084588,34468836,25349498,Q9BRK5,45 kDa calcium-binding protein,SDF4,sp|Q9BRK5|CAB45_HUMAN 45 kDa calcium-binding protein OS=Homo sapiens OX=9606 GN=SDF4 PE=1 SV=1
0,0,43460736,29504704,28411942,26898956,16889148,31220456,11891269,0,51363468,38548788,30667336,28258982,27106786,Q9BTY2,Plasma alpha-L-fucosidase,FUCA2,sp|Q9BTY2|FUCO2_HUMAN Plasma alpha-L-fucosidase OS=Homo sapiens OX=9606 GN=FUCA2 PE=1 SV=2
0,0,0,0,0,17884812,17628418,13448132,13796070,12376745,0,0,0,0,0,Q9BU40,Chordin-like protein 1,CHRDL1,sp|Q9BU40|CRDL1_HUMAN Chordin-like protein 1 OS=Homo sapiens OX=9606 GN=CHRDL1 PE=1 SV=1
29838848,0,23286934,28156320,0,0,0,17430460,0,0,38894732,23795156,0,0,0,Q9BWQ8,Protein lifeguard 2,FAIM2,sp|Q9BWQ8|LFG2_HUMAN Protein lifeguard 2 OS=Homo sapiens OX=9606 GN=FAIM2 PE=1 SV=1
37918352,127293464,73120856,59678276,100199192,80649040,62138800,49310368,50183156,82079016,65666832,0,50935300,82322016,68322600,Q9BY67,Cell adhesion molecule 1,CADM1,sp|Q9BY67|CADM1_HUMAN Cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=CADM1 PE=1 SV=2
66561976,59538000,56042312,59865732,47325624,81798688,45508396,49289384,36720756,62274552,102325704,113561688,129017464,89886512,99675984,Q9BYH1,Seizure 6-like protein,SEZ6L,sp|Q9BYH1|SE6L1_HUMAN Seizure 6-like protein OS=Homo sapiens OX=9606 GN=SEZ6L PE=1 SV=1
34758056,46000856,28897718,40996864,24497134,47744336,37741836,28614130,30210784,41204616,25720020,40696712,36073692,28812894,33763316,Q9BZR6,Reticulon-4 receptor,RTN4R,sp|Q9BZR6|RTN4R_HUMAN Reticulon-4 receptor OS=Homo sapiens OX=9606 GN=RTN4R PE=1 SV=1
36704860,53886012,57884780,63682960,39671156,59324488,76998120,54341668,43191276,55566824,56714212,68892960,49533220,68276368,65118908,Q9C0A0,Contactin-associated protein-like 4,CNTNAP4,sp|Q9C0A0|CNTP4_HUMAN Contactin-associated protein-like 4 OS=Homo sapiens OX=9606 GN=CNTNAP4 PE=1 SV=3
27931186,23145386,17894348,21467650,0,0,0,42086392,0,0,30559272,24908838,27337094,31665358,27552172,Q9H2A7,C-X-C motif chemokine 16,CXCL16,sp|Q9H2A7|CXL16_HUMAN C-X-C motif chemokine 16 OS=Homo sapiens OX=9606 GN=CXCL16 PE=2 SV=4
0,0,0,0,0,14777089,11582246,7678245,10228830,13267069,0,0,0,0,0,Q9H3G5,Probable serine carboxypeptidase CPVL,CPVL,sp|Q9H3G5|CPVL_HUMAN Probable serine carboxypeptidase CPVL OS=Homo sapiens OX=9606 GN=CPVL PE=1 SV=2
52970868,0,51106572,59081836,47640416,36608404,35003372,38017288,41142464,55545924,58852060,44595360,79416136,47178688,52839932,Q9H8L6,Multimerin-2,MMRN2,sp|Q9H8L6|MMRN2_HUMAN Multimerin-2 OS=Homo sapiens OX=9606 GN=MMRN2 PE=1 SV=2
12924339,0,16112438,14989012,12910345,0,0,8695147,0,0,12098440,10344191,13173708,11569622,16338597,Q9HAR2,Latrophilin-3,LPHN3,sp|Q9HAR2|AGRL3_HUMAN Adhesion G protein-coupled receptor L3 OS=Homo sapiens OX=9606 GN=ADGRL3 PE=1 SV=2
0,0,0,14153354,0,11646373,6385179.5,0,0,12982834,0,14373383,10147370,15078868,0,Q9HC56,Protocadherin-9,PCDH9,sp|Q9HC56|PCDH9_HUMAN Protocadherin-9 OS=Homo sapiens OX=9606 GN=PCDH9 PE=1 SV=2
28860224,22860940,40804252,32233426,25649802,13588815,19690980,19204980,18398424,20728228,35531760,31950690,32449884,23036374,29787920,Q9HCB6,Spondin-1,SPON1,sp|Q9HCB6|SPON1_HUMAN Spondin-1 OS=Homo sapiens OX=9606 GN=SPON1 PE=1 SV=2
19925534,0,0,0,0,26398630,16219580,0,0,33634776,43360324,0,0,57831152,0,Q9HCU4,Cadherin EGF LAG seven-pass G-type receptor 2,CELSR2,sp|Q9HCU4|CELR2_HUMAN Cadherin EGF LAG seven-pass G-type receptor 2 OS=Homo sapiens OX=9606 GN=CELSR2 PE=1 SV=1
12528975,0,16711239,13056114,0,0,0,0,0,0,0,0,0,0,0,Q9HDB5,"Neurexin-3-beta;Neurexin-3-beta, soluble form;Neurexin-3-beta, C-terminal fragment",NRXN3,sp|Q9HDB5|NRX3B_HUMAN Neurexin-3-beta OS=Homo sapiens OX=9606 GN=NRXN3 PE=1 SV=4
0,0,14609479,14021498,0,24016564,27260048,0,0,19936132,0,0,0,0,0,Q9NPD7,Neuritin,NRN1,sp|Q9NPD7|NRN1_HUMAN Neuritin OS=Homo sapiens OX=9606 GN=NRN1 PE=2 SV=1
0,12645791,0,0,0,0,0,11526135,16001570,13563843,0,0,0,14740491,0,Q9NPR2,Semaphorin-4B,SEMA4B,sp|Q9NPR2|SEM4B_HUMAN Semaphorin-4B OS=Homo sapiens OX=9606 GN=SEMA4B PE=1 SV=3
343874848,448562368,418902752,457279264,464404128,491735744,392330496,264919008,301685120,436509120,557647360,507608384,491926784,577011520,509327136,Q9NQ79,Cartilage acidic protein 1,CRTAC1,sp|Q9NQ79|CRAC1_HUMAN Cartilage acidic protein 1 OS=Homo sapiens OX=9606 GN=CRTAC1 PE=1 SV=2
36921464,0,0,0,29226146,55320044,52053044,28940858,44143816,39164812,0,17317988,15474111,0,0,Q9NQX5,Neural proliferation differentiation and control protein 1,NPDC1,sp|Q9NQX5|NPDC1_HUMAN Neural proliferation differentiation and control protein 1 OS=Homo sapiens OX=9606 GN=NPDC1 PE=1 SV=2
10207683,0,0,0,0,15007938,7943454.5,0,0,8149382.5,0,0,0,0,0,Q9NR34,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IC",MAN1C1,"sp|Q9NR34|MA1C1_HUMAN Mannosyl-oligosaccharide 1,2-alpha-mannosidase IC OS=Homo sapiens OX=9606 GN=MAN1C1 PE=1 SV=1"
13283689,25906422,19595650,27225444,27091226,35439444,26595760,11286185,13379685,14910822,12757252,18900216,14103498,0,12066423,Q9NRN5,Olfactomedin-like protein 3,OLFML3,sp|Q9NRN5|OLFL3_HUMAN Olfactomedin-like protein 3 OS=Homo sapiens OX=9606 GN=OLFML3 PE=2 SV=1
13657653,0,0,0,25032048,16771035,11533666,12747916,0,15529451,0,0,15278007,11160216,0,Q9NS98,Semaphorin-3G,SEMA3G,sp|Q9NS98|SEM3G_HUMAN Semaphorin-3G OS=Homo sapiens OX=9606 GN=SEMA3G PE=2 SV=1
32038790,30316694,25083734,32146090,26445070,55649300,44150252,29753180,26824752,54661868,53559508,41377268,48488116,42061588,34541640,Q9NT99,Leucine-rich repeat-containing protein 4B,LRRC4B,sp|Q9NT99|LRC4B_HUMAN Leucine-rich repeat-containing protein 4B OS=Homo sapiens OX=9606 GN=LRRC4B PE=2 SV=3
23422738,23956328,29217370,21145146,31429704,24956514,16488886,17821634,14099305,18870252,21203588,17362262,32022448,20251736,22824910,Q9NX62,Inositol monophosphatase 3,IMPAD1,sp|Q9NX62|IMPA3_HUMAN Inositol monophosphatase 3 OS=Homo sapiens OX=9606 GN=IMPAD1 PE=1 SV=1
77626936,60749628,53433476,84370976,85013336,70652640,114090456,127102976,85114376,72159016,51008180,70889088,18141356,54421008,88230448,Q9NYQ8,Protocadherin Fat 2,FAT2,sp|Q9NYQ8|FAT2_HUMAN Protocadherin Fat 2 OS=Homo sapiens OX=9606 GN=FAT2 PE=1 SV=2
0,104354576,308990144,283608160,232336976,112932016,114037656,0,0,0,303430368,223897696,251130208,0,155933472,Q9NYW8,RB-associated KRAB zinc finger protein,RBAK,sp|Q9NYW8|RBAK_HUMAN RB-associated KRAB zinc finger protein OS=Homo sapiens OX=9606 GN=RBAK PE=1 SV=1
0,0,0,0,0,7580305.5,4634799.5,0,0,3581669.75,0,0,0,0,0,Q9NZ08,Endoplasmic reticulum aminopeptidase 1,ERAP1,sp|Q9NZ08|ERAP1_HUMAN Endoplasmic reticulum aminopeptidase 1 OS=Homo sapiens OX=9606 GN=ERAP1 PE=1 SV=3
0,0,13183355,0,0,5753288,5691321.5,9132182,0,6289213.5,0,0,0,0,0,Q9NZP8,Complement C1r subcomponent-like protein,C1RL,sp|Q9NZP8|C1RL_HUMAN Complement C1r subcomponent-like protein OS=Homo sapiens OX=9606 GN=C1RL PE=1 SV=2
126545000,137832992,135361632,120568608,150007664,89720208,82083240,86807584,127147376,74676376,110301288,126206360,148742912,123422736,137842448,Q9P0K1,Disintegrin and metalloproteinase domain-containing protein 22,ADAM22,sp|Q9P0K1|ADA22_HUMAN Disintegrin and metalloproteinase domain-containing protein 22 OS=Homo sapiens OX=9606 GN=ADAM22 PE=1 SV=1
358175776,241272688,313358080,326743680,302012960,467675968,355916192,358440992,374168448,331122880,403740736,360922112,374828224,328843424,301407008,Q9P121,Neurotrimin,NTM,sp|Q9P121|NTRI_HUMAN Neurotrimin OS=Homo sapiens OX=9606 GN=NTM PE=1 SV=1
130164600,125300984,147804224,204059824,137972112,163534832,159344336,140919952,134416848,129159552,117691872,120162320,123580576,143994768,120684072,Q9P2S2,Neurexin-2,NRXN2,sp|Q9P2S2|NRX2A_HUMAN Neurexin-2 OS=Homo sapiens OX=9606 GN=NRXN2 PE=2 SV=1
3142812928,3579500544,3239006208,4004042496,2614921216,4524914176,3905879296,3520413440,2797033728,3530569984,3740007936,3586704640,3906339328,3764347392,3400585472,Q9UBP4,Dickkopf-related protein 3,DKK3,sp|Q9UBP4|DKK3_HUMAN Dickkopf-related protein 3 OS=Homo sapiens OX=9606 GN=DKK3 PE=1 SV=2
17242542,20281786,14000155,0,0,0,0,0,0,0,29523122,25284028,22858414,18065476,0,Q9UBQ6,Exostosin-like 2;Processed exostosin-like 2,EXTL2,sp|Q9UBQ6|EXTL2_HUMAN Exostosin-like 2 OS=Homo sapiens OX=9606 GN=EXTL2 PE=1 SV=1
0,23086582,50890160,53639304,0,22996598,23613334,21051440,28157746,26392020,0,54783452,48800472,44013472,59311256,Q9UBR2,Cathepsin Z,CTSZ,sp|Q9UBR2|CATZ_HUMAN Cathepsin Z OS=Homo sapiens OX=9606 GN=CTSZ PE=1 SV=1
12054278,33832604,27944718,14881440,12066791,8731331,8025302,0,0,5735896.5,18444906,14771090,7501261.5,9006738,0,Q9UBX1,Cathepsin F,CTSF,sp|Q9UBX1|CATF_HUMAN Cathepsin F OS=Homo sapiens OX=9606 GN=CTSF PE=1 SV=1
76945808,77250200,72727744,65768376,90052408,83164464,69480808,78087864,79427304,68056424,91183176,87207240,79658040,87371296,101051824,Q9UBX5,Fibulin-5,FBLN5,sp|Q9UBX5|FBLN5_HUMAN Fibulin-5 OS=Homo sapiens OX=9606 GN=FBLN5 PE=1 SV=1
14043883,0,0,0,0,16748042,12642570,11749599,15979024,19826410,0,7695590,4534576,0,0,Q9UGM5,Fetuin-B,FETUB,sp|Q9UGM5|FETUB_HUMAN Fetuin-B OS=Homo sapiens OX=9606 GN=FETUB PE=1 SV=2
11696494,17583656,12705664,50518632,20930730,17985980,9514297,8008869,15057483,10642078,17302782,16690054,14011905,20151882,0,Q9UHC6,Contactin-associated protein-like 2,CNTNAP2,sp|Q9UHC6|CNTP2_HUMAN Contactin-associated protein-like 2 OS=Homo sapiens OX=9606 GN=CNTNAP2 PE=1 SV=1
880812288,806156864,791723968,1000552640,933920704,885907968,632793856,929299776,733020096,616371136,857129792,860940672,1024835776,1090115840,845791744,Q9UHG2,ProSAAS;KEP;Big SAAS;Little SAAS;Big PEN-LEN;PEN;Little LEN;Big LEN,PCSK1N,sp|Q9UHG2|PCSK1_HUMAN ProSAAS OS=Homo sapiens OX=9606 GN=PCSK1N PE=1 SV=1
15316875,33546792,26550956,38055128,33143320,41819520,11379475,0,18312470,24983386,39185700,91895232,30538166,24899708,46256164,Q9UHL4,Dipeptidyl peptidase 2,DPP7,sp|Q9UHL4|DPP2_HUMAN Dipeptidyl peptidase 2 OS=Homo sapiens OX=9606 GN=DPP7 PE=1 SV=3
14141223,11677445,16435664,13398855,17872730,15195560,31391510,8128469.5,0,23639542,11499965,11126703,21803682,9153695,10778112,Q9UJJ9,N-acetylglucosamine-1-phosphotransferase subunit gamma,GNPTG,sp|Q9UJJ9|GNPTG_HUMAN N-acetylglucosamine-1-phosphotransferase subunit gamma OS=Homo sapiens OX=9606 GN=GNPTG PE=1 SV=1
129559160,133030240,127707856,165983408,130746056,151247424,109591472,128917960,90184264,138522576,150797872,128690768,129508312,140586512,138188608,Q9ULB1,Neurexin-1,NRXN1,sp|Q9ULB1|NRX1A_HUMAN Neurexin-1 OS=Homo sapiens OX=9606 GN=NRXN1 PE=2 SV=1
0,0,0,0,0,2558100.25,4386616,2596134.5,2532548.5,0,0,0,0,0,0,Q9ULI3,Protein HEG homolog 1,HEG1,sp|Q9ULI3|HEG1_HUMAN Protein HEG homolog 1 OS=Homo sapiens OX=9606 GN=HEG1 PE=1 SV=3
8706346,10826570,11338507,10834155,10899686,15217633,11221060,7812683,0,9178897,16769545,15100489,14964711,16343070,10295023,Q9UMF0,Intercellular adhesion molecule 5,ICAM5,sp|Q9UMF0|ICAM5_HUMAN Intercellular adhesion molecule 5 OS=Homo sapiens OX=9606 GN=ICAM5 PE=1 SV=3
0,0,0,0,0,8975976,14637543,9705904,6503632,0,0,0,0,0,0,Q9UN36,Protein NDRG2,NDRG2,sp|Q9UN36|NDRG2_HUMAN Protein NDRG2 OS=Homo sapiens OX=9606 GN=NDRG2 PE=1 SV=2
9284125,7942867.5,12028439,7684515.5,8252339,20798474,7380025.5,7560143.5,6255915,7944984.5,0,0,7922121,15303447,0,Q9UNN8,Endothelial protein C receptor,PROCR,sp|Q9UNN8|EPCR_HUMAN Endothelial protein C receptor OS=Homo sapiens OX=9606 GN=PROCR PE=1 SV=1
28870664,0,19161838,30778534,24163404,18890982,15204669,15889745,14719302,22757578,0,41733992,41296864,21851302,0,Q9UPU3,VPS10 domain-containing receptor SorCS3,SORCS3,sp|Q9UPU3|SORC3_HUMAN VPS10 domain-containing receptor SorCS3 OS=Homo sapiens OX=9606 GN=SORCS3 PE=2 SV=2
0,0,0,0,0,7914162.5,5481369,2894235.75,0,6208854.5,0,0,0,0,0,Q9UQM7,Calcium/calmodulin-dependent protein kinase type II subunit alpha,CAMK2A,sp|Q9UQM7|KCC2A_HUMAN Calcium/calmodulin-dependent protein kinase type II subunit alpha OS=Homo sapiens OX=9606 GN=CAMK2A PE=1 SV=2
14639146,13335298,31419194,30277950,18798650,10509603,10237303,0,0,0,12463834,10195936,9510209,11217680,18196208,Q9Y240,C-type lectin domain family 11 member A,CLEC11A,sp|Q9Y240|CLC11_HUMAN C-type lectin domain family 11 member A OS=Homo sapiens OX=9606 GN=CLEC11A PE=1 SV=1
310001472,88991784,176088448,186861008,127058472,180190896,132625008,197700080,105837784,81503232,0,158956512,147533424,138114624,168395456,Q9Y287,"Integral membrane protein 2B;BRI2, membrane form;BRI2 intracellular domain;BRI2C, soluble form;Bri23 peptide",ITM2B,sp|Q9Y287|ITM2B_HUMAN Integral membrane protein 2B OS=Homo sapiens OX=9606 GN=ITM2B PE=1 SV=1
15088790,19812724,26872594,27985908,22511092,36724288,44692032,9211316,8413224,39236916,28708718,31070268,24788920,18825504,13823271,Q9Y2T3,Guanine deaminase,GDA,sp|Q9Y2T3|GUAD_HUMAN Guanine deaminase OS=Homo sapiens OX=9606 GN=GDA PE=1 SV=1
229316000,192369952,206165504,232804080,184149808,287816160,229110288,173839984,137457648,255090112,300833120,259547168,241853440,255139104,207853968,Q9Y4C0,Neurexin-3,NRXN3,sp|Q9Y4C0|NRX3A_HUMAN Neurexin-3 OS=Homo sapiens OX=9606 GN=NRXN3 PE=1 SV=4
38429848,61720572,0,74350752,0,0,0,0,0,0,76818552,70046616,70104152,84458544,79080200,Q9Y4F3,Meiosis arrest female protein 1,KIAA0430,sp|Q9Y4F3|MARF1_HUMAN Meiosis regulator and mRNA stability factor 1 OS=Homo sapiens OX=9606 GN=MARF1 PE=1 SV=6
0,40131432,18879710,29225656,44367032,26214686,19455470,13282520,19521464,24479706,0,0,34887676,39678256,26028600,Q9Y4L1,Hypoxia up-regulated protein 1,HYOU1,sp|Q9Y4L1|HYOU1_HUMAN Hypoxia up-regulated protein 1 OS=Homo sapiens OX=9606 GN=HYOU1 PE=1 SV=1
0,0,5163667.5,8684834,4692088.5,15676572,5389594,0,0,5370153,9190294,0,0,5422318,5593779,Q9Y5F6,Protocadherin gamma-C5,PCDHGC5,sp|Q9Y5F6|PCDGM_HUMAN Protocadherin gamma-C5 OS=Homo sapiens OX=9606 GN=PCDHGC5 PE=2 SV=1
0,0,8336956.5,18293726,0,19132868,12394387,9385171,7996416.5,10220324,11856171,9705885,11255884,10896825,9243736,Q9Y5I4,Protocadherin alpha-C2,PCDHAC2,sp|Q9Y5I4|PCDC2_HUMAN Protocadherin alpha-C2 OS=Homo sapiens OX=9606 GN=PCDHAC2 PE=2 SV=1
0,0,0,0,0,0,0,0,0,0,138099424,126282256,0,197637664,0,Q9Y5Q9,General transcription factor 3C polypeptide 3,GTF3C3,sp|Q9Y5Q9|TF3C3_HUMAN General transcription factor 3C polypeptide 3 OS=Homo sapiens OX=9606 GN=GTF3C3 PE=1 SV=1
46491084,81615344,39339016,39480196,77318632,60408836,61260124,55076056,32318774,34340140,90184696,53508360,90254688,66803036,57421672,Q9Y5Y7,Lymphatic vessel endothelial hyaluronic acid receptor 1,LYVE1,sp|Q9Y5Y7|LYVE1_HUMAN Lymphatic vessel endothelial hyaluronic acid receptor 1 OS=Homo sapiens OX=9606 GN=LYVE1 PE=1 SV=2
44398136,44611448,48247572,46013368,51941024,45927896,52282220,32653262,34336584,41962224,41476688,54889712,36677268,33858400,50282272,Q9Y646,Carboxypeptidase Q,CPQ,sp|Q9Y646|CBPQ_HUMAN Carboxypeptidase Q OS=Homo sapiens OX=9606 GN=CPQ PE=1 SV=1
17445314,23330002,32366238,26799414,23981156,38833200,25659000,39396136,21498410,24749312,26322476,27609302,26245020,20566374,23664970,Q9Y6N7,Roundabout homolog 1,ROBO1,sp|Q9Y6N7|ROBO1_HUMAN Roundabout homolog 1 OS=Homo sapiens OX=9606 GN=ROBO1 PE=1 SV=1
310862656,598935552,838440832,688251392,506392448,295918848,1450658688,594673920,522220992,432015712,595136256,241994400,489766144,314901408,730741120,Q9Y6R7,IgGFc-binding protein,FCGBP,sp|Q9Y6R7|FCGBP_HUMAN IgGFc-binding protein OS=Homo sapiens OX=9606 GN=FCGBP PE=1 SV=3
